id,title_romaji,title_english,episodes,status,average_score,popularity,favourites,genres,studios,source,season,start_date,end_date
144188,Alice Gear Aegis Expansion,alice gear aegis Expansion,12.0,FINISHED,52.0,3944,57,"Mecha, Sci-Fi","Nomad, Colopl, KADOKAWA, Docomo Anime Store, Bandai Namco Filmworks, BS Nittele, Pyramid",VIDEO_GAME,SPRING,2023-4-3,2023-6-19
144323,Hoshi no Samidare,Lucifer and the Biscuit Hammer,24.0,FINISHED,49.0,19003,184,"Action, Comedy, Drama, Psychological, Supernatural","NAZ, Nippon Animation, Mixer, Movic, BS11, Live Viewing Japan, Mirai Koujou, Mainichi Broadcasting System, Jumondou, STUDIO SIERRA",MANGA,SUMMER,2022-7-9,2022-12-24
144509,Prima Doll,Prima Doll,12.0,FINISHED,67.0,12085,202,"Drama, Sci-Fi, Slice of Life","Bibury Animation Studios, NBCUniversal Entertainment Japan, Mainichi Broadcasting System, Visual Arts, JR Higashi Nihon Kikaku, MAGNET, Pia, BS Asahi, TOKYO MX, AQUA ARIS",OTHER,SUMMER,2022-7-9,2022-9-24
144533,Mushikaburi-hime,Bibliophile Princess,12.0,FINISHED,66.0,21605,407,"Drama, Romance","MADHOUSE, KADOKAWA, Ichijinsha, BS Nippon, Kansai TV, AT-X, TOKYO MX",LIGHT_NOVEL,FALL,2022-10-6,2022-12-22
144553,Saikyou Onmyouji no Isekai Tenseiki,The Reincarnation of the Strongest Exorcist in Another World,13.0,FINISHED,71.0,64825,1773,"Action, Adventure, Fantasy, Romance, Supernatural","Asmik Ace, Studio Blanc, Crunchyroll, Futabasha, King Records, KLOCKWORX",LIGHT_NOVEL,WINTER,2023-1-8,2023-4-2
144858,CHIMIMO,Chimimo,12.0,FINISHED,65.0,1550,29,"Comedy, Slice of Life, Supernatural","Shin-Ei Animation, Shouchiku, LDCX, Shueisha, Toy's Factory, ADK Emotions, Studio Mausu, Marui, TV Tokyo Communications, Ensky, BS Asahi",ORIGINAL,SUMMER,2022-7-8,2022-9-23
144932,EDENS ZERO 2nd Season,EDENS ZERO Season 2,25.0,FINISHED,72.0,22693,471,"Action, Adventure, Comedy, Fantasy, Sci-Fi","J.C. Staff, Kodansha, Nippon Television Network",MANGA,SPRING,2023-4-2,2023-10-1
145001,Extreme Hearts,Extreme Hearts,12.0,FINISHED,62.0,5086,55,"Music, Sports","Seven Arcs, King Records, TBS",ORIGINAL,SUMMER,2022-7-10,2022-9-25
145064,Jujutsu Kaisen 2nd Season,JUJUTSU KAISEN Season 2,23.0,FINISHED,87.0,314215,17635,"Action, Drama, Supernatural","MAPPA, Toho, Shueisha, Sumzap, Mainichi Broadcasting System",MANGA,SUMMER,2023-7-6,2023-12-28
145139,Kimetsu no Yaiba: Katanakaji no Sato-hen,Demon Slayer: Kimetsu no Yaiba Swordsmith Village Arc,11.0,FINISHED,81.0,252617,8312,"Action, Adventure, Drama, Fantasy, Supernatural","ufotable, Aniplex, Shueisha, Aniplex of America",MANGA,SPRING,2023-4-9,2023-6-18
145140,Helck,Helck,24.0,FINISHED,71.0,33127,620,"Action, Adventure, Comedy, Drama, Fantasy","Satelight, Nippon Television Network, NetEase Games, BS Nittele, Shogakukan, Shogakukan-Shueisha Productions",MANGA,SUMMER,2023-7-12,2023-12-20
145260,Kuro no Shoukanshi,Black Summoner,12.0,FINISHED,69.0,63259,1537,"Action, Adventure, Fantasy","Satelight, bilibili, OVERLAP, Docomo Anime Store, flying DOG, Bushiroad Move, Bushiroad Creative",LIGHT_NOVEL,SUMMER,2022-7-9,2022-9-24
145406,Tottoko Hamtarou: Hamu Hamu Paradichu!,,103.0,FINISHED,57.0,316,6,"Adventure, Comedy, Fantasy, Slice of Life","Shogakukan-Shueisha Productions, TMS Entertainment",MANGA,SPRING,2004-4-2,2006-3-31
145468,Yurei Deco,YUREI DECO,12.0,FINISHED,57.0,7735,36,"Mystery, Sci-Fi","Science SARU, Bandai Namco Filmworks, Crunchyroll, NetEase Games",ORIGINAL,SUMMER,2022-7-3,2022-9-18
145545,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 2nd Season,Classroom of the Elite Season 2,13.0,FINISHED,79.0,182782,5886,"Drama, Mystery, Psychological","KADOKAWA, Lerche, Crunchyroll, Bandai Namco Music Live, AT-X, Sammy, Movic, Kadokawa Media House, Studio Hibari",LIGHT_NOVEL,SUMMER,2022-7-4,2022-9-26
145563,Tetsujin 28-gou 2,,13.0,FINISHED,,104,1,"Action, Mecha, Sci-Fi",TCJ,MANGA,FALL,1965-9-1,1965-11-24
145604,Shinobi no Ittoki,Shinobi no Ittoki,12.0,FINISHED,59.0,48304,710,Action,"TROYCA, DMM pictures, TMS Entertainment, Toy's Factory, NetEase Games",ORIGINAL,FALL,2022-10-4,2022-12-20
145665,NieR:Automata Ver1.1a,NieR:Automata Ver1.1a,12.0,FINISHED,73.0,92858,2007,"Action, Drama, Fantasy, Psychological, Sci-Fi","Aniplex, A-1 Pictures, Square Enix",VIDEO_GAME,WINTER,2023-1-8,2023-7-23
145728,Ookami to Koushinryou: MERCHANT MEETS THE WISE WOLF,Spice and Wolf: MERCHANT MEETS THE WISE WOLF,25.0,FINISHED,79.0,69314,1833,"Adventure, Fantasy, Romance","Toho, Passione, KADOKAWA, TV Tokyo, Movic, Good Smile Company",LIGHT_NOVEL,SPRING,2024-4-2,2024-9-24
145740,Grisaia: Phantom Trigger THE ANIMATION (TV),Grisaia: Phantom Trigger,,NOT_YET_RELEASED,,4443,31,Action,"Bibury Animation Studios, WOWMAX, Front Wing",VISUAL_NOVEL,WINTER,2025-1-2,None-None-None
145815,Noumin Kanren no Skill Bakka Agetetara Naze ka Tsuyoku Natta.,I've Somehow Gotten Stronger When I Improved My Farm-Related Skills,12.0,FINISHED,57.0,37385,795,"Adventure, Comedy, Fantasy, Slice of Life","studio A-CAT, bilibili, Futabasha, NBCUniversal Entertainment Japan, Docomo Anime Store, Bushiroad Move, Nippon Columbia, KLOCKWORX",LIGHT_NOVEL,FALL,2022-10-1,2022-12-17
146065,Mushoku Tensei II: Isekai Ittara Honki Dasu,Mushoku Tensei: Jobless Reincarnation Season 2,13.0,FINISHED,82.0,171123,6182,"Adventure, Drama, Ecchi, Fantasy","Studio Bind, Hakuhodo DY Music & Pictures, Toho, KADOKAWA, Frontier Works, BS11, GREE Entertainment, EGG FIRM",LIGHT_NOVEL,SUMMER,2023-7-3,2023-9-25
146066,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 3rd Season,Classroom of the Elite Season 3,13.0,FINISHED,79.0,117407,3378,"Drama, Psychological","KADOKAWA, Lerche, Crunchyroll, Bandai Namco Music Live, AT-X, Sammy, Movic, Kadokawa Media House, Studio Hibari",LIGHT_NOVEL,WINTER,2024-1-3,2024-3-27
146206,Seijo no Maryoku wa Bannou desu Season 2,The Saint's Magic Power is Omnipotent II,12.0,FINISHED,74.0,24625,503,"Fantasy, Romance, Slice of Life","diomedéa, KADOKAWA, Bandai Namco Music Live, NTT Docomo, AT-X, Movic",LIGHT_NOVEL,FALL,2023-10-3,2023-12-19
146210,Kinsou no Vermeil: Gakeppuchi Majutsushi wa Saikyou no Yakusai to Mahou Sekai wo Tsuki Susumu,Vermeil in Gold,12.0,FINISHED,67.0,76178,2040,"Ecchi, Fantasy, Romance","Staple Entertainment, Hakuhodo DY Music & Pictures, Square Enix, Pony Canyon, Toei Video, BS11, AT-X, Studio Mausu, APDREAM, Sentai Filmworks",MANGA,SUMMER,2022-7-5,2022-9-20
146233,Futoku no Guild,Immoral Guild,12.0,FINISHED,63.0,29287,653,"Action, Comedy, Ecchi, Fantasy","TNK, KADOKAWA, Square Enix, Bandai Namco Music Live, AT-X, EGG FIRM",MANGA,FALL,2022-10-5,2022-12-21
146234,Isekai One Turn Kill Nee-san: Ane Douhan no Isekai Seikatsu Hajimemashita,My One-Hit Kill Sister,12.0,FINISHED,60.0,31241,552,"Comedy, Fantasy, Romance","Gekkou, Nikkatsu, WolfsBane, KLOCKWORX, BS Fuji, TOKYO MX, Seven, Future Leap",OTHER,SPRING,2023-4-7,2023-6-23
146310,Cat's♥Eye 2nd Season,Cat's Eye,37.0,FINISHED,68.0,1051,31,"Action, Adventure, Comedy, Mystery, Romance","Tokyo Movie Shinsha, The Right Stuf International",MANGA,FALL,1984-10-8,1985-7-8
146323,Spy Kyoushitsu,Spy Classroom,12.0,FINISHED,61.0,53290,630,"Action, Comedy, Drama, Mystery","feel., KADOKAWA, AT-X, Movic, BS Nittele",LIGHT_NOVEL,WINTER,2023-1-5,2023-3-30
146472,FLCL: Grunge,FLCL: Grunge,3.0,FINISHED,44.0,9269,80,"Action, Comedy, Mecha, Sci-Fi","Adult Swim, MontBlanc Pictures, Production I.G",ORIGINAL,SUMMER,2023-9-10,2023-9-24
146473,FLCL: Shoegaze,FLCL: Shoegaze,3.0,FINISHED,58.0,6977,66,"Action, Comedy, Mecha, Sci-Fi","Production I.G, NUT, Adult Swim",ORIGINAL,FALL,2023-10-1,2023-10-15
146475,C Danchi,Housing Complex C,4.0,FINISHED,49.0,9706,85,"Horror, Supernatural","Akatsuki, Adult Swim, Production I.G",ORIGINAL,FALL,2022-10-2,2022-10-23
146493,Ragna Crimson,Ragna Crimson,24.0,FINISHED,74.0,67155,2006,"Action, Adventure, Fantasy, Mystery","SILVER LINK., King Records, GREE Entertainment, Mainichi Broadcasting System, Square Enix, BS11, newgin, Movic, Sentai Filmworks",MANGA,FALL,2023-10-1,2024-3-31
146625,Engage Kiss,Engage Kiss,13.0,FINISHED,66.0,66563,1252,"Action, Comedy, Romance, Supernatural","Aniplex, A-1 Pictures, ABC Animation, Square Enix, Docomo Anime Store, Contents Seed, BS11, Nagoya Broadcasting Network",OTHER,SUMMER,2022-7-3,2022-9-25
146637,ORIENT: Awajishima Gekitou-hen,ORIENT Part 2,12.0,FINISHED,68.0,14018,258,"Action, Adventure, Comedy, Fantasy","A.C.G.T., Kodansha, Avex Pictures, bilibili, Crunchyroll, TV Tokyo, AT-X, A Line",MANGA,SUMMER,2022-7-12,2022-9-27
146650,Bucchigire!,Shine on! Bakumatsu Bad Boys,12.0,FINISHED,56.0,12815,111,"Action, Fantasy","Geno Studio, Twin Engine, bilibili",ORIGINAL,SUMMER,2022-7-8,2022-9-23
146664,Corrector Yui 2,Corrector Yui Season 2,26.0,FINISHED,64.0,523,20,"Adventure, Comedy, Mahou Shoujo, Sci-Fi","Nippon Animation, NHK, Viz Media",ORIGINAL,SPRING,2000-4-14,2000-10-20
146668,RWBY: Hyousetsu Teikoku,RWBY: Ice Queendom,12.0,FINISHED,61.0,35316,523,"Action, Fantasy, Sci-Fi","Shaft, Bandai Namco Filmworks, Bandai Namco Music Live, Good Smile Company, Warner Bros. Japan, KLab",OTHER,SUMMER,2022-7-3,2022-9-18
146676,Renai Flops,LOVE FLOPS,12.0,FINISHED,65.0,42529,991,"Comedy, Drama, Ecchi, Romance, Sci-Fi","KADOKAWA, Passione, AT-X, BS11, Movic, NTT Plala, TOKYO MX, TV Aichi, Sun Television, Sentai Filmworks",ORIGINAL,FALL,2022-10-12,2022-12-28
146678,Opus.COLORs,Opus.COLORs,12.0,FINISHED,48.0,2554,27,Sci-Fi,"C-Station, NBCUniversal Entertainment Japan",ORIGINAL,SPRING,2023-4-7,2023-6-23
146836,Lv1 Maou to One Room Yuusha,Level 1 Demon Lord and One Room Hero,12.0,FINISHED,70.0,23081,474,"Action, Adventure, Comedy, Ecchi, Fantasy","KADOKAWA, SILVER LINK., BLADE, Houbunsha, Nippon Columbia, AT-X, Movic, Bit Grooove Promotion",MANGA,SUMMER,2023-7-3,2023-9-18
146850,Isekai Nonbiri Nouka,Farming Life in Another World,12.0,FINISHED,74.0,63271,2330,"Fantasy, Slice of Life","Zero-G, Pony Canyon, MediaNet, Hakuhodo, KADOKAWA, AT-X, Saber Links, Hagoromo, Sentai Filmworks",LIGHT_NOVEL,WINTER,2023-1-6,2023-3-24
146865,Duel Masters King MAX,,17.0,FINISHED,,322,4,"Action, Adventure, Comedy","Shogakukan Music & Digital Entertainment, Brain's Base",ORIGINAL,SPRING,2022-4-3,2022-8-28
146867,Tonari no Youkai-san,Tonari no Yokai-san,13.0,FINISHED,71.0,7189,116,"Drama, Slice of Life, Supernatural","LIDENFILMS, ABC Animation, East Press",MANGA,SPRING,2024-4-7,2024-6-30
146885,Bakugan: Evolutions,Bakugan: Evolutions,30.0,FINISHED,64.0,539,10,"Action, Comedy, Fantasy","TMS Entertainment, Studio Hibari",OTHER,WINTER,2022-2-6,2022-9-1
146953,Masamune-kun no Revenge R,Masamune-kun's Revenge R,12.0,FINISHED,72.0,58530,1190,"Comedy, Romance, Slice of Life","FuRyu, SILVER LINK., Crunchyroll, Ichijinsha, AT-X, Bandai Namco Music Live, Lawson Entertainment, TOKYO MX, KLOCKWORX, BS Fuji",MANGA,SUMMER,2023-7-3,2023-9-18
146954,Shin Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei,"The Fruit of Evolution: Before I Knew It, My Life Had It Made Season 2",12.0,FINISHED,54.0,30529,628,"Action, Comedy, Fantasy, Romance","Hotline, bilibili, Futabasha, Docomo Anime Store, TV Tokyo, Horipro, KLOCKWORX, Bushiroad Move",LIGHT_NOVEL,WINTER,2023-1-14,2023-4-1
146962,4-nin wa Sorezore Uso wo Tsuku,The Little Lies We All Tell,11.0,FINISHED,68.0,11786,131,"Comedy, Sci-Fi, Slice of Life, Supernatural","Studio Flad, ABC Animation, Studio Pierrot, Bandai Namco Music Live, MediBang",MANGA,FALL,2022-10-16,2022-12-25
146975,THE iDOLM@STER Cinderella Girls: U149,THE IDOLM@STER CINDERELLA GIRLS U149,12.0,FINISHED,76.0,7106,215,"Comedy, Drama, Music, Slice of Life","CygamesPictures, Bandai Namco Entertainment, Cygames, Nippon Columbia",MANGA,SPRING,2023-4-6,2023-6-29
147103,Watashi no Shiawase na Kekkon,My Happy Marriage,12.0,FINISHED,77.0,93532,3097,"Drama, Romance, Supernatural","Kinema Citrus, KADOKAWA, Square Enix, Bandai Namco Music Live, Toy's Factory",LIGHT_NOVEL,SUMMER,2023-7-5,2023-9-20
147105,Tongari Boushi no Atelier,Witch Hat Atelier,,NOT_YET_RELEASED,,19910,211,"Adventure, Drama, Fantasy","Kodansha, BUG FILMS, Avex Pictures",MANGA,,2025-None-None,None-None-None
147216,D4DJ All Mix,D4DJ All Mix,12.0,FINISHED,73.0,5878,150,"Music, Slice of Life","SANZIGEN, Bushiroad, DONUTS, BS Nittele, Dentsu, TOKYO MX, Bushiroad Creative, Bushiroad Music, Bushiroad Move",OTHER,WINTER,2023-1-8,2023-3-26
147369,Ao no Orchestra,,24.0,FINISHED,69.0,18627,315,"Drama, Music","Nippon Animation, NHK, NHK Enterprises",MANGA,SPRING,2023-4-9,2023-10-8
147571,Isekai wa Smartphone to Tomo ni. 2,In Another World With My Smartphone 2,12.0,FINISHED,62.0,41272,993,"Adventure, Comedy, Fantasy, Romance","J.C. Staff, Pony Canyon, MediaNet, Asmik Ace, Hobby Japan, Sotsu, CTW, AT-X, 81 Produce, KADOKAWA, ENGI",LIGHT_NOVEL,SPRING,2023-4-3,2023-6-19
147850,SHAMAN KING: FLOWERS,SHAMAN KING FLOWERS,13.0,FINISHED,65.0,8490,143,"Action, Adventure, Comedy, Supernatural","Bridge, Kodansha, King Records, TV Tokyo, Dentsu",MANGA,WINTER,2024-1-10,2024-4-3
147864,Onii-chan wa Oshimai!,ONIMAI: I'm Now Your Sister!,12.0,FINISHED,75.0,52757,2255,"Comedy, Ecchi, Slice of Life","Studio Bind, Toho, Hakuhodo DY Music & Pictures, Ichijinsha, AT-X, BS11, Pia, Pony Canyon, Movic, TOKYO MX, Bit Grooove Promotion, EGG FIRM",MANGA,WINTER,2023-1-5,2023-3-23
148048,Kaminaki Sekai no Kamisama Katsudou,KamiKatsu: Working for God in a Godless World,12.0,FINISHED,66.0,59432,1365,"Action, Comedy, Drama, Ecchi, Fantasy","Studio Palette, KADOKAWA, MAGNET, Bandai Namco Music Live, BS Nittele, HERO'S, Kansai TV",MANGA,SPRING,2023-4-6,2023-7-6
148098,Otonari ni Ginga,A Galaxy Next Door,12.0,FINISHED,70.0,45035,855,"Comedy, Romance","Asahi Production, King Records, Kodansha, Crunchyroll, KLOCKWORX",MANGA,SPRING,2023-4-9,2023-6-25
148109,Yuusha ga Shinda!,The Legendary Hero is Dead!,12.0,FINISHED,63.0,40186,715,"Action, Adventure, Comedy, Ecchi, Fantasy","LIDENFILMS, Pony Canyon, Crunchyroll, Touhouku Shinsha, Shogakukan, WOWMAX",MANGA,SPRING,2023-4-7,2023-6-23
148116,Hyouken no Majutsushi ga Sekai wo Suberu,The Iceblade Sorcerer Shall Rule the World,12.0,FINISHED,63.0,51454,1154,"Action, Adventure, Fantasy","TBS, CLOUDHEARTS, Kodansha, DMM.com, BS11, Crunchyroll, Pony Canyon, Nichion, Nihon Narration Engi Kenkyuujo",LIGHT_NOVEL,WINTER,2023-1-6,2023-3-24
148316,Hi-DRIVERS,,,NOT_YET_RELEASED,,6017,79,"Action, Sports","Sunrise, Bandai Namco Arts",ORIGINAL,,None-None-None,None-None-None
148465,Level 1 dakedo Unique Skill de Saikyou desu,My Unique Skill Makes Me OP even at Level 1,12.0,FINISHED,61.0,35707,696,"Adventure, Fantasy","Maho Film, Amusement Media Academy, Crunchyroll, Kodansha, B ZONE, BS Nittele, Kappa Entertainment, TOKYO MX, Production Ace",LIGHT_NOVEL,SUMMER,2023-7-8,2023-9-23
148862,Nanatsu no Taizai: Mokushiroku no Yonkishi,The Seven Deadly Sins: Four Knights of the Apocalypse,24.0,FINISHED,72.0,20328,483,"Action, Adventure, Fantasy",Telecom Animation Film,MANGA,FALL,2023-10-8,2024-3-31
148969,Kubo-san wa Mob wo Yurusanai,Kubo Won't Let Me Be Invisible,12.0,FINISHED,75.0,65666,1798,"Comedy, Romance, Slice of Life","PINE JAM, KADOKAWA, bilibili, Shueisha, Pony Canyon, TOKYO MX, AT-X, Sentai Filmworks",MANGA,WINTER,2023-1-10,2023-6-20
149028,Watashi no Yuri wa Oshigoto desu!,Yuri Is My Job!,12.0,FINISHED,64.0,20545,292,"Comedy, Drama, Romance","Passione, Happinet Phantom Studios, Asmik Ace, Ichijinsha, Nippon Columbia, arma bianca, Sotsu, Frontier Works, BS Fuji, AT-X, TOKYO MX, KLOCKWORX, BS Nittele, Studio Lings",MANGA,SPRING,2023-4-6,2023-6-22
149118,Enen no Shouboutai: San no Shou,Fire Force Season 3,,NOT_YET_RELEASED,,30289,309,"Action, Drama, Sci-Fi, Supernatural","Kodansha, bilibili, DMM music, DMM pictures, David Production",MANGA,SPRING,2025-4-None,None-None-None
149326,Saikin Yatotta Maid ga Ayashii,The Maid I Hired Recently is Mysterious,11.0,FINISHED,63.0,37054,532,"Comedy, Romance, Slice of Life","BLADE, SILVER LINK., ABC Animation, ABC Frontier, King Records, Nagoya Broadcasting Network, Medicos Entertainment, Square Enix",MANGA,SUMMER,2022-7-24,2022-10-9
149874,Warau Arsnotoria Sun!,Smile of the Arsnotoria the Animation,12.0,FINISHED,55.0,10556,94,"Fantasy, Slice of Life","LIDENFILMS, Good Smile Company, Crunchyroll, Nitroplus, Pony Canyon, JR Higashi Nihon Kikaku, KADOKAWA, Ultra Super Pictures, BS Nippon",VIDEO_GAME,SUMMER,2022-7-6,2022-9-21
149883,Dekiru Neko wa Kyou mo Yuuutsu,The Masterful Cat is Depressed Again Today,13.0,FINISHED,75.0,30206,807,"Comedy, Fantasy, Slice of Life","Frontier Works, GoHands, Hakuhodo DY Music & Pictures, DMM.com, Mainichi Broadcasting System, Kodansha, Movic",MANGA,SUMMER,2023-7-8,2023-9-30
149939,Ranma 1/2: Nettou-hen,Ranma ½ (1989),143.0,FINISHED,76.0,6742,413,"Action, Comedy, Ecchi, Romance, Slice of Life","Fuji TV, Kitty Film, Studio DEEN",MANGA,FALL,1989-10-20,1992-9-25
150075,Kono Subarashii Sekai ni Bakuen wo!,KONOSUBA -An Explosion on This Wonderful World!,12.0,FINISHED,74.0,91632,1704,"Adventure, Comedy, Fantasy","KADOKAWA, Drive, Sammy, Nippon Columbia, 81 Produce",LIGHT_NOVEL,SPRING,2023-4-6,2023-6-22
150077,Paradox Live THE ANIMATION,Paradox Live THE ANIMATION,12.0,FINISHED,66.0,12125,264,"Drama, Music, Sci-Fi","PINE JAM, Avex Pictures, GCrest, MAGNET, Animax Broadcast Japan, TOKYO MX, BS Fuji",OTHER,FALL,2023-10-3,2023-12-26
150085,Touken Ranbu Kai: Kyoden Moyuru Honnouji,TOUKEN RANBU KAI KYODEN,8.0,FINISHED,54.0,4212,63,"Action, Fantasy","Domerica, Toho, Nitroplus, Marvelous, DMM Games",OTHER,SPRING,2024-4-2,2024-5-21
150103,Rick and Morty: The Anime,Rick and Morty: The Anime,10.0,FINISHED,43.0,5780,108,"Adventure, Comedy, Sci-Fi","Telecom Animation Film, Adult Swim, Sola Entertainment",OTHER,SUMMER,2024-8-16,2024-10-18
150672,[Oshi no Ko],Oshi No Ko,11.0,FINISHED,85.0,227255,15087,"Drama, Mystery, Psychological, Supernatural","Doga Kobo, KADOKAWA, Shueisha, Doga Kobo, CyberAgent",MANGA,SPRING,2023-4-12,2023-6-28
150695,"Yuusha Party wo Tsuihou Sareta Beast Tamer, Saikyoushu no Nekomimi Shoujo to Deau",Beast Tamer,13.0,FINISHED,68.0,51946,1402,"Adventure, Fantasy","EMT Squared, Yomiuri TV Enterprise, Square Enix, Hakuhodo, Crunchyroll, MUSE, Nikkatsu, Nippon Columbia, Jinnan Studio",LIGHT_NOVEL,FALL,2022-10-1,2022-12-24
150909,5-Oku-nen Button,500000000 years button,12.0,FINISHED,50.0,757,4,Psychological,STUDIO SOTA,MANGA,SUMMER,2022-7-15,2022-9-30
150957,Edomae Elf,Otaku Elf,12.0,FINISHED,70.0,20833,389,"Comedy, Slice of Life, Supernatural","C2C, Nikkatsu, Mainichi Broadcasting System, Kodansha, NetEase Games",MANGA,SPRING,2023-4-8,2023-6-24
150970,Cardfight!! Vanguard: will+Dress Season 3,Cardfight!! Vanguard will+Dress Season 3,13.0,FINISHED,60.0,1173,21,"Action, Adventure","Kinema Citrus, Studio JEMI, Bushiroad, Gift-o’-Animation",OTHER,SUMMER,2023-7-8,2023-10-7
150972,Shiro Seijo to Kuro Bokushi,Saint Cecilia & Pastor Lawrence,12.0,FINISHED,72.0,26764,658,"Comedy, Fantasy, Romance, Slice of Life","Doga Kobo, Kodansha, Aniplex, Crunchyroll",MANGA,SUMMER,2023-7-13,2023-9-28
151040,TRIGUN STAMPEDE,TRIGUN STAMPEDE,12.0,FINISHED,78.0,63809,2221,"Action, Drama, Sci-Fi","Orange, Toho, TV Tokyo, Shounen Gahousha, Movic, Toy's Factory",MANGA,WINTER,2023-1-7,2023-3-25
151189,My Home Hero,My Home Hero,12.0,FINISHED,68.0,40173,512,"Action, Drama, Psychological, Thriller","Kodansha, Tezuka Productions, Nippon Columbia, Crunchyroll, Dentsu, 81 Produce, BS Nittele, KLOCKWORX, AQUA ARIS, DR Movie",MANGA,SPRING,2023-4-2,2023-6-18
151252,Koori Zokusei Danshi to Cool na Douryou Joshi,The Ice Guy and His Cool Female Colleague,12.0,FINISHED,72.0,67055,1455,"Comedy, Romance, Slice of Life, Supernatural","Zero-G, Liber, ABC Animation, Movic, NetEase Games, Square Enix, BS Asahi, Bandai Namco Music Live, Nagoya Broadcasting Network, Saber Links",MANGA,WINTER,2023-1-3,2023-3-21
151379,Akiba Meido Sensou,Akiba Maid War,12.0,FINISHED,74.0,52919,1329,"Action, Comedy, Drama","P.A. Works, Cygames, Tencent, Happinet Media Marketing, Movic, TOKYO MX, Shouchiku, Fields",ORIGINAL,FALL,2022-10-7,2022-12-23
151380,Date A Live V,Date A Live V,12.0,FINISHED,76.0,31688,1024,"Action, Comedy, Ecchi, Fantasy, Mecha, Romance, Sci-Fi","KADOKAWA, GEEKTOYS, Nippon Columbia, Kadokawa Media House, GEEK PICTURES, Docomo Anime Store, AT-X",LIGHT_NOVEL,SPRING,2024-4-10,2024-6-26
151384,Kaguya-sama wa Kokurasetai: First Kiss wa Owaranai,Kaguya-sama: Love is War -The First Kiss That Never Ends-,4.0,FINISHED,87.0,100966,3445,"Comedy, Psychological, Romance, Slice of Life","A-1 Pictures, Aniplex",MANGA,SPRING,2023-4-1,2023-4-3
151513,Genjitsu no Yohane: SUNSHINE in the MIRROR,YOHANE THE PARHELION -SUNSHINE in the MIRROR-,13.0,FINISHED,68.0,15089,288,"Fantasy, Music, Slice of Life","Sunrise, Bandai Namco Filmworks, Bandai Namco Music Live, KADOKAWA, Bushiroad, Sublimation",OTHER,SUMMER,2023-6-25,2023-9-17
151514,Chi.: Chikyuu no Undou ni Tsuite,Orb: On the Movements of the Earth,25.0,RELEASING,79.0,32729,540,Drama,"MADHOUSE, SKY Perfect Pictures, Shogakukan, NHK Enterprises, MADHOUSE, Shogakukan-Shueisha Productions",MANGA,FALL,2024-10-5,None-None-None
151606,BIRDIE WING: Golf Girls' Story Season 2,BIRDIE WING -Golf Girls’ Story- Season 2,12.0,FINISHED,75.0,11660,225,"Drama, Sports","Bandai Namco Pictures, TV Tokyo, HTC, Bandai, Bandai Namco Music Live, BANDAI SPIRITS, ADK Marketing Solutions, Q-Tec",ORIGINAL,SPRING,2023-4-8,2023-6-24
151639,Ninja Kamui,Ninja Kamui,13.0,FINISHED,66.0,57259,1618,"Action, Adventure, Drama, Sci-Fi","E&H Production, Adult Swim, Sola Entertainment",ORIGINAL,WINTER,2024-2-11,2024-5-5
151679,Nokemono-tachi no Yoru,The tale of outcasts,13.0,FINISHED,63.0,13361,218,"Drama, Fantasy, Romance","Ashi Productions, Crunchyroll, Pony Canyon, Yomiuri TV Enterprise, Studio Mausu, KLOCKWORX",MANGA,WINTER,2023-1-8,2023-4-2
151765,3 Choume no Tama: Uchi no Tama Shirimasenka?,,9.0,FINISHED,,130,2,,"Group TAC, Sony Music Entertainment",,SUMMER,1993-7-3,1993-8-28
151780,Balala Xiao Moxian: Mofa Xing Yuan Bao,,26.0,FINISHED,,112,2,Mahou Shoujo,Alpha Animation,ORIGINAL,,2022-4-21,2022-5-16
151801,MASHLE,MASHLE: MAGIC AND MUSCLES,12.0,FINISHED,76.0,186442,5587,"Action, Comedy, Fantasy","Aniplex, A-1 Pictures, Shueisha, ADK Marketing Solutions",MANGA,SPRING,2023-4-8,2023-6-30
